face_id,candidate_path,candidate_id,input_ssim,input_psnr,input_mse,input_l2,model,prompt,seed,steps,guidance_scale,output_ssim,output_psnr,output_mse,output_l2,original_path,perturbed_path,clean_edit_path,perturbed_edit_path,strip_path,arcface_model,arcface_original_vs_perturbed,arcface_clean_edit_vs_perturbed_edit,arcface_original_vs_clean_edit,arcface_perturbed_vs_perturbed_edit,arcface_edit_identity_drop,arcface_review_priority,arcface_status
image_5,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/bspline_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_5_bspline_30_vae_latent_out_png,0.9093241095542908,32.93681824514386,0.000508531869854778,0.022550651206889306,black-forest-labs/FLUX.2-klein-4B,Add black sunglasses,1234,10,1.0,0.9102697372436523,28.00260315948553,0.001583943492732942,0.03979878757868061,/home/interns/Desktop/amit_code/new_images/image_5.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/bspline_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_black_sunglasses/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_black_sunglasses/targeted_experiments_new_face_round2_perturbations_image_5_bspline_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_black_sunglasses/targeted_experiments_new_face_round2_perturbations_image_5_bspline_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.4268840253353119,0.6811749935150146,0.46594810485839844,0.688737154006958,-0.22278904914855957,-0.47708001732826233,scored
image_5,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/polar_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_5_polar_30_vae_latent_out_png,0.9105735421180725,32.30791711614972,0.0005877711810171604,0.024243992678953698,black-forest-labs/FLUX.2-klein-4B,Add over-ear headphones,1234,10,1.0,0.9023013114929199,27.534935265355852,0.001764032058417797,0.04200038164609694,/home/interns/Desktop/amit_code/new_images/image_5.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/polar_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_over_ear_headphones/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_over_ear_headphones/targeted_experiments_new_face_round2_perturbations_image_5_polar_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_over_ear_headphones/targeted_experiments_new_face_round2_perturbations_image_5_polar_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.4286673665046692,0.5639499425888062,0.9463268518447876,0.8771700859069824,0.06915676593780518,-0.06612581014633179,scored
image_5,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/bspline_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_5_bspline_30_vae_latent_out_png,0.9093241095542908,32.93681824514386,0.000508531869854778,0.022550651206889306,black-forest-labs/FLUX.2-klein-4B,Add over-ear headphones,1234,10,1.0,0.9105563759803772,29.00480738778541,0.0012575326254591346,0.035461706465695284,/home/interns/Desktop/amit_code/new_images/image_5.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/bspline_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_over_ear_headphones/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_over_ear_headphones/targeted_experiments_new_face_round2_perturbations_image_5_bspline_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_over_ear_headphones/targeted_experiments_new_face_round2_perturbations_image_5_bspline_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.4268840253353119,0.5878197550773621,0.9463268518447876,0.8927536010742188,0.05357325077056885,-0.10736247897148132,scored
image_5,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/polar_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_5_polar_30_vae_latent_out_png,0.9105735421180725,32.30791711614972,0.0005877711810171604,0.024243992678953698,black-forest-labs/FLUX.2-klein-4B,Add a blue medical mask,1234,10,1.0,0.9229323267936707,30.63311736187377,0.0008643472683615983,0.02939978347474005,/home/interns/Desktop/amit_code/new_images/image_5.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/polar_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_blue_medical_mask/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_blue_medical_mask/targeted_experiments_new_face_round2_perturbations_image_5_polar_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_blue_medical_mask/targeted_experiments_new_face_round2_perturbations_image_5_polar_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.4286673665046692,0.8185068368911743,0.42541179060935974,0.42170092463493347,0.0037108659744262695,-0.38612860441207886,scored
image_5,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/bspline_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_5_bspline_30_vae_latent_out_png,0.9093241095542908,32.93681824514386,0.000508531869854778,0.022550651206889306,black-forest-labs/FLUX.2-klein-4B,Add a blue medical mask,1234,10,1.0,0.9306087493896484,32.02073399595561,0.0006279522203840315,0.02505897484702899,/home/interns/Desktop/amit_code/new_images/image_5.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/bspline_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_blue_medical_mask/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_blue_medical_mask/targeted_experiments_new_face_round2_perturbations_image_5_bspline_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_blue_medical_mask/targeted_experiments_new_face_round2_perturbations_image_5_bspline_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.4268840253353119,0.852571964263916,0.42541179060935974,0.33461400866508484,0.0907977819442749,-0.3348901569843292,scored
image_5,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/polar_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_5_polar_30_vae_latent_out_png,0.9105735421180725,32.30791711614972,0.0005877711810171604,0.024243992678953698,black-forest-labs/FLUX.2-klein-4B,Add a red scarf,1234,10,1.0,0.9057304859161377,29.606259775870612,0.001094898907467723,0.03308925667747348,/home/interns/Desktop/amit_code/new_images/image_5.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/polar_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_red_scarf/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_red_scarf/targeted_experiments_new_face_round2_perturbations_image_5_polar_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_red_scarf/targeted_experiments_new_face_round2_perturbations_image_5_polar_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.4286673665046692,0.42012831568717957,0.6730560660362244,0.8773747086524963,-0.20431864261627197,-0.19577959179878235,scored
image_5,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/bspline_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_5_bspline_30_vae_latent_out_png,0.9093241095542908,32.93681824514386,0.000508531869854778,0.022550651206889306,black-forest-labs/FLUX.2-klein-4B,Add a red scarf,1234,10,1.0,0.9067296981811523,29.02270427967712,0.0012523611076176167,0.03538871441035428,/home/interns/Desktop/amit_code/new_images/image_5.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/bspline_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_red_scarf/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_red_scarf/targeted_experiments_new_face_round2_perturbations_image_5_bspline_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_red_scarf/targeted_experiments_new_face_round2_perturbations_image_5_bspline_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.4268840253353119,0.42838436365127563,0.6730560660362244,0.8878355026245117,-0.21477943658828735,-0.2162797749042511,scored
image_5,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/polar_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_5_polar_30_vae_latent_out_png,0.9105735421180725,32.30791711614972,0.0005877711810171604,0.024243992678953698,black-forest-labs/FLUX.2-klein-4B,Add a royal blue scarf,1234,10,1.0,0.8905908465385437,26.565738836127597,0.0022050889674574137,0.046958374838333296,/home/interns/Desktop/amit_code/new_images/image_5.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/polar_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_royal_blue_scarf/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_royal_blue_scarf/targeted_experiments_new_face_round2_perturbations_image_5_polar_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_royal_blue_scarf/targeted_experiments_new_face_round2_perturbations_image_5_polar_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.4286673665046692,0.5807670950889587,0.8876429796218872,0.8873281478881836,0.0003148317337036133,-0.15178489685058594,scored
image_5,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/bspline_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_5_bspline_30_vae_latent_out_png,0.9093241095542908,32.93681824514386,0.000508531869854778,0.022550651206889306,black-forest-labs/FLUX.2-klein-4B,Add a royal blue scarf,1234,10,1.0,0.8875713348388672,24.93518814871587,0.0032098237425088882,0.05665530639321341,/home/interns/Desktop/amit_code/new_images/image_5.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/bspline_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_royal_blue_scarf/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_royal_blue_scarf/targeted_experiments_new_face_round2_perturbations_image_5_bspline_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_royal_blue_scarf/targeted_experiments_new_face_round2_perturbations_image_5_bspline_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.4268840253353119,0.5788452625274658,0.8876429796218872,0.8714522123336792,0.016190767288208008,-0.13577046990394592,scored
image_5,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/polar_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_5_polar_30_vae_latent_out_png,0.9105735421180725,32.30791711614972,0.0005877711810171604,0.024243992678953698,black-forest-labs/FLUX.2-klein-4B,Add a white scarf,1234,10,1.0,0.9024519324302673,28.301302967981584,0.0014786646934226155,0.038453409386198976,/home/interns/Desktop/amit_code/new_images/image_5.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/polar_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_white_scarf/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_white_scarf/targeted_experiments_new_face_round2_perturbations_image_5_polar_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_white_scarf/targeted_experiments_new_face_round2_perturbations_image_5_polar_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.4286673665046692,0.6183083057403564,0.9439401626586914,0.8542972207069397,0.08964294195175171,-0.09999799728393555,scored
image_5,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/bspline_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_5_bspline_30_vae_latent_out_png,0.9093241095542908,32.93681824514386,0.000508531869854778,0.022550651206889306,black-forest-labs/FLUX.2-klein-4B,Add a white scarf,1234,10,1.0,0.9111416935920715,29.621290790838337,0.0010911159915849566,0.03303204491981925,/home/interns/Desktop/amit_code/new_images/image_5.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/bspline_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_white_scarf/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_white_scarf/targeted_experiments_new_face_round2_perturbations_image_5_bspline_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_white_scarf/targeted_experiments_new_face_round2_perturbations_image_5_bspline_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.4268840253353119,0.614670991897583,0.9439401626586914,0.856650710105896,0.08728945255279541,-0.10049751400947571,scored
image_5,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/polar_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_5_polar_30_vae_latent_out_png,0.9105735421180725,32.30791711614972,0.0005877711810171604,0.024243992678953698,black-forest-labs/FLUX.2-klein-4B,Add a bright red jacket,1234,10,1.0,0.8680129647254944,21.525688382239196,0.007037706673145294,0.08389104048195668,/home/interns/Desktop/amit_code/new_images/image_5.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/polar_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_bright_red_jacket/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_bright_red_jacket/targeted_experiments_new_face_round2_perturbations_image_5_polar_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_bright_red_jacket/targeted_experiments_new_face_round2_perturbations_image_5_polar_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.4286673665046692,0.508574366569519,0.8747265338897705,0.9192071557044983,-0.04448062181472778,-0.12438762187957764,scored
image_5,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/bspline_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_5_bspline_30_vae_latent_out_png,0.9093241095542908,32.93681824514386,0.000508531869854778,0.022550651206889306,black-forest-labs/FLUX.2-klein-4B,Add a bright red jacket,1234,10,1.0,0.9013897776603699,29.607655452074596,0.001094547100365162,0.03308394021825638,/home/interns/Desktop/amit_code/new_images/image_5.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/bspline_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_bright_red_jacket/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_bright_red_jacket/targeted_experiments_new_face_round2_perturbations_image_5_bspline_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_bright_red_jacket/targeted_experiments_new_face_round2_perturbations_image_5_bspline_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.4268840253353119,0.5487983226776123,0.8747265338897705,0.8846455216407776,-0.00991898775100708,-0.1318332850933075,scored
image_5,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/polar_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_5_polar_30_vae_latent_out_png,0.9105735421180725,32.30791711614972,0.0005877711810171604,0.024243992678953698,black-forest-labs/FLUX.2-klein-4B,Add a royal blue jacket,1234,10,1.0,0.9126390814781189,31.126045068701803,0.0007716058171354234,0.027777793597322006,/home/interns/Desktop/amit_code/new_images/image_5.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/polar_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_royal_blue_jacket/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_royal_blue_jacket/targeted_experiments_new_face_round2_perturbations_image_5_polar_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_royal_blue_jacket/targeted_experiments_new_face_round2_perturbations_image_5_polar_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.4286673665046692,0.4995877146720886,0.9369011521339417,0.9352531433105469,0.0016480088233947754,-0.06927233934402466,scored
image_5,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/bspline_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_5_bspline_30_vae_latent_out_png,0.9093241095542908,32.93681824514386,0.000508531869854778,0.022550651206889306,black-forest-labs/FLUX.2-klein-4B,Add a royal blue jacket,1234,10,1.0,0.9096987247467041,30.434347138098616,0.0009048264473676682,0.03008033323232421,/home/interns/Desktop/amit_code/new_images/image_5.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/bspline_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_royal_blue_jacket/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_royal_blue_jacket/targeted_experiments_new_face_round2_perturbations_image_5_bspline_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_royal_blue_jacket/targeted_experiments_new_face_round2_perturbations_image_5_bspline_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.4268840253353119,0.5059766173362732,0.9369011521339417,0.9404543042182922,-0.003553152084350586,-0.08264574408531189,scored
image_5,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/polar_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_5_polar_30_vae_latent_out_png,0.9105735421180725,32.30791711614972,0.0005877711810171604,0.024243992678953698,black-forest-labs/FLUX.2-klein-4B,Add a white jacket,1234,10,1.0,0.9155870079994202,31.480998230949183,0.0007110500591807067,0.026665521918400673,/home/interns/Desktop/amit_code/new_images/image_5.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/polar_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_white_jacket/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_white_jacket/targeted_experiments_new_face_round2_perturbations_image_5_polar_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_white_jacket/targeted_experiments_new_face_round2_perturbations_image_5_polar_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.4286673665046692,0.5178360939025879,0.9858855605125427,0.976514458656311,0.00937110185623169,-0.07979762554168701,scored
image_5,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/bspline_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_5_bspline_30_vae_latent_out_png,0.9093241095542908,32.93681824514386,0.000508531869854778,0.022550651206889306,black-forest-labs/FLUX.2-klein-4B,Add a white jacket,1234,10,1.0,0.9163324236869812,31.72984069076445,0.0006714534829370677,0.025912419472852544,/home/interns/Desktop/amit_code/new_images/image_5.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/bspline_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_white_jacket/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_white_jacket/targeted_experiments_new_face_round2_perturbations_image_5_bspline_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_white_jacket/targeted_experiments_new_face_round2_perturbations_image_5_bspline_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.4268840253353119,0.5248000621795654,0.9858855605125427,0.9705962538719177,0.015289306640625,-0.08262673020362854,scored
image_5,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/polar_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_5_polar_30_vae_latent_out_png,0.9105735421180725,32.30791711614972,0.0005877711810171604,0.024243992678953698,black-forest-labs/FLUX.2-klein-4B,Add a yellow rain jacket,1234,10,1.0,0.8852501511573792,26.333744194090162,0.0023260849993675947,0.048229503411994556,/home/interns/Desktop/amit_code/new_images/image_5.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/polar_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_yellow_rain_jacket/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_yellow_rain_jacket/targeted_experiments_new_face_round2_perturbations_image_5_polar_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_yellow_rain_jacket/targeted_experiments_new_face_round2_perturbations_image_5_polar_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.4286673665046692,0.6325080394744873,0.9420810341835022,0.9006257653236389,0.04145526885986328,-0.16238540410995483,scored
image_5,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/bspline_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_5_bspline_30_vae_latent_out_png,0.9093241095542908,32.93681824514386,0.000508531869854778,0.022550651206889306,black-forest-labs/FLUX.2-klein-4B,Add a yellow rain jacket,1234,10,1.0,0.8586809039115906,24.107777709158533,0.003883490338921547,0.06231765671879477,/home/interns/Desktop/amit_code/new_images/image_5.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/bspline_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_yellow_rain_jacket/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_yellow_rain_jacket/targeted_experiments_new_face_round2_perturbations_image_5_bspline_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_yellow_rain_jacket/targeted_experiments_new_face_round2_perturbations_image_5_bspline_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.4268840253353119,0.6434646248817444,0.9420810341835022,0.888447642326355,0.05363339185714722,-0.16294720768928528,scored
image_5,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/polar_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_5_polar_30_vae_latent_out_png,0.9105735421180725,32.30791711614972,0.0005877711810171604,0.024243992678953698,black-forest-labs/FLUX.2-klein-4B,Add a grey hoodie,1234,10,1.0,0.8871982097625732,26.13303428389878,0.002436108188703656,0.049356946711720896,/home/interns/Desktop/amit_code/new_images/image_5.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/polar_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_grey_hoodie/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_grey_hoodie/targeted_experiments_new_face_round2_perturbations_image_5_polar_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_grey_hoodie/targeted_experiments_new_face_round2_perturbations_image_5_polar_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.4286673665046692,0.5079599618911743,0.900680661201477,0.8808497190475464,0.019830942153930664,-0.05946165323257446,scored
image_5,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/bspline_30/vae_latent_out.png,targeted_experiments_new_face_round2_perturbations_image_5_bspline_30_vae_latent_out_png,0.9093241095542908,32.93681824514386,0.000508531869854778,0.022550651206889306,black-forest-labs/FLUX.2-klein-4B,Add a grey hoodie,1234,10,1.0,0.8944158554077148,26.766058863881707,0.0021056884434074163,0.0458877809815142,/home/interns/Desktop/amit_code/new_images/image_5.png,/home/interns/Desktop/amit_code/targeted_experiments/new_face_round2_perturbations/image_5/bspline_30/vae_latent_out.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_grey_hoodie/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_grey_hoodie/targeted_experiments_new_face_round2_perturbations_image_5_bspline_30_vae_latent_out_png/perturbed_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/flux_klein_prompt_sweep/image_5/add_a_grey_hoodie/targeted_experiments_new_face_round2_perturbations_image_5_bspline_30_vae_latent_out_png/comparison_strip.jpg,ArcFace iResNet-100,0.4268840253353119,0.5282005667686462,0.900680661201477,0.8843429088592529,0.01633775234222412,-0.08497878909111023,scored
